id_zone,INSEE_C,LIBGEO,EPCI,DEP,REG,loypredm2,lwr.IPm2,upr.IPm2,TYPPRED,nbobs_com,nbobs_mail,R2_adj
1,64394,Monpezat,200067296,64,75,8.55566731233261,7.05485644936159,10.3757523182404,maille,0,723,0.792251487
1,32450,Tourdun,243200508,32,76,8.55566731233261,7.05485644936159,10.3757523182404,maille,0,723,0.792251487
1,64369,Maspie-Lalonquère-Juillacq,200067296,64,75,8.55566731233261,7.05485644936159,10.3757523182404,maille,0,723,0.792251487
1,64552,Vialer,200067239,64,75,8.55566731233261,7.05485644936159,10.3757523182404,maille,0,723,0.792251487
1,65174,Estirac,200072106,65,76,8.55566731233261,7.05485644936159,10.3757523182404,maille,0,723,0.792251487
1,64311,Lannecaube,200067296,64,75,8.55566731233261,7.05485644936159,10.3757523182404,maille,2,723,0.792251487
1,64515,Sedze-Maubecq,200072106,64,75,8.55566731233261,7.05485644936159,10.3757523182404,maille,0,723,0.792251487
1,32463,Viella,200035632,32,76,8.55566731233261,7.05485644936159,10.3757523182404,maille,8,723,0.792251487
1,32164,Juillac,243200508,32,76,8.55566731233261,7.05485644936159,10.3757523182404,maille,0,723,0.792251487
1,32008,Armentieux,243200508,32,76,8.55566731233261,7.05485644936159,10.3757523182404,maille,0,723,0.792251487
1,65049,Auriébat,200072106,65,76,8.55566731233261,7.05485644936159,10.3757523182404,maille,3,723,0.792251487
1,32422,Scieurac-et-Flourès,243200508,32,76,8.55566731233261,7.05485644936159,10.3757523182404,maille,0,723,0.792251487
1,65264,Lascazères,200072106,65,76,8.55566731233261,7.05485644936159,10.3757523182404,maille,0,723,0.792251487
1,65460,Vic-en-Bigorre,200072106,65,76,9.59234979224017,7.91216575116764,11.6293284835585,commune,675,723,0.792251487
1,65462,Vidouze,200072106,65,76,8.55566731233261,7.05485644936159,10.3757523182404,maille,0,723,0.792251487
1,64388,Momy,200067296,64,75,8.55566731233261,7.05485644936159,10.3757523182404,maille,0,723,0.792251487
1,65330,Nouilhan,200072106,65,76,8.55566731233261,7.05485644936159,10.3757523182404,maille,2,723,0.792251487
1,64361,Lussagnet-Lusson,200067296,64,75,8.55566731233261,7.05485644936159,10.3757523182404,maille,3,723,0.792251487
1,64293,Labatut-Figuières,200072106,64,75,8.55566731233261,7.05485644936159,10.3757523182404,maille,0,723,0.792251487
